id_zone;INSEE;LIBGEO;DEP;REG;EPCI;TYPPRED;loypredm2;lwr.IPm2;upr.IPm2;R2adj;Nbobs_maille;NBobs_commune
1131;1001;L'Abergement-Clémenciat;1;84;200069193;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;13
364;1002;L'Abergement-de-Varey;1;84;240100883;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;18
806;1004;Ambérieu-en-Bugey;1;84;240100883;commune;8,411183934;6,291931917;11,2442436;0,728003593;610;465
501;1005;Ambérieux-en-Dombes;1;84;200042497;maille;9,039551135;6,861075317;11,90971983;0,677776765;569;53
459;1006;Ambléon;1;84;200040350;maille;8,058264927;6,438139908;10,08608613;0,744073948;1641;9
364;1007;Ambronay;1;84;240100883;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;63
400;1008;Ambutrix;1;84;240100883;maille;8,022279401;6,031206054;10,67066292;0,68595187;948;22
805;1009;Andert-et-Condon;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;5
341;1010;Anglefort;1;84;200070852;maille;10,53812742;8,012121322;13,86051523;0,799932256;495;21
364;1011;Apremont;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;4
364;1012;Aranc;1;84;240100578;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;6
806;1013;Arandas;1;84;240100883;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;4
458;1014;Arbent;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;9
459;1015;Arboys en Bugey;1;84;200040350;maille;8,058264927;6,438139908;10,08608613;0,744073948;1641;0
1244;1016;Arbigny;1;84;200071371;maille;6,521640471;5,152487582;8,254613671;0,735828852;577;11
806;1017;Argis;1;84;240100883;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;7
364;1019;Armix;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;0
501;1021;Ars-sur-Formans;1;84;200042497;maille;9,039551135;6,861075317;11,90971983;0,677776765;569;17
364;1022;Artemare;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;44
677;1023;Asnières-sur-Saône;1;84;200071371;maille;7,479481394;6,039392664;9,262958221;0,797214348;514;0
917;1024;Attignat;1;84;200071751;maille;8,205661716;6,433565439;10,46587383;0,662296248;515;56
388;1025;Bâgé-la-Ville;1;84;200071371;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;66
388;1026;Bâgé-le-Châtel;1;84;200071371;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;21
1398;1027;Balan;1;84;240100610;maille;9,168363816;7,217073701;11,64722692;0,697905323;807;44
1131;1028;Baneins;1;84;200069193;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;10
418;1029;Beaupont;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;25
570;1030;Beauregard;1;84;200042497;maille;9,915328882;7,667311647;12,82245347;0,770636751;901;32
458;1031;Bellignat;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;11
1398;1032;Béligneux;1;84;240100610;maille;9,168363816;7,217073701;11,64722692;0,697905323;807;40
585;1033;Bellegarde-sur-Valserine;1;84;240100891;commune;12,05436803;8,846217204;16,42598019;0,853328053;699;113
459;1034;Belley;1;84;200040350;commune;7,98147893;6,368621103;10,00279415;0,744073948;1641;213
364;1035;Belleydoux;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;2
364;1036;Belmont-Luthézieu;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;14
805;1037;Bénonces;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;11
418;1038;Bény;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;19
364;1039;Béon;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;6
388;1040;Béréziat;1;84;200071751;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;0
400;1041;Bettant;1;84;240100883;maille;8,022279401;6,031206054;10,67066292;0,68595187;948;44
1131;1042;Bey;1;84;200070555;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;3
1390;1043;Beynost;1;84;240100800;maille;11,05945355;8,240005672;14,84361999;0,799744403;530;99
585;1044;Billiat;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;7
1062;1045;Birieux;1;84;200069193;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;21
388;1046;Biziat;1;84;200070555;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;13
1398;1047;Blyes;1;84;240100883;maille;9,168363816;7,217073701;11,64722692;0,697905323;807;19
1390;1049;La Boisse;1;84;240100610;maille;11,05945355;8,240005672;14,84361999;0,799744403;530;49
677;1050;Boissey;1;84;200071371;maille;7,479481394;6,039392664;9,262958221;0,797214348;514;3
458;1051;Bolozon;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;2
501;1052;Bouligneux;1;84;200069193;maille;9,039551135;6,861075317;11,90971983;0,677776765;569;0
766;1053;Bourg-en-Bresse;1;84;200071751;commune;8,547945374;6,648278393;10,99041974;0,699381769;1145;379
1062;1054;Bourg-Saint-Christophe;1;84;240100883;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;39
364;1056;Boyeux-Saint-Jérôme;1;84;200029999;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;7
677;1057;Boz;1;84;200071371;maille;7,479481394;6,039392664;9,262958221;0,797214348;514;17
459;1058;Brégnier-Cordon;1;84;200040350;maille;8,058264927;6,438139908;10,08608613;0,744073948;1641;21
364;1059;Brénaz;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;0
458;1060;Brénod;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;8
805;1061;Brens;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;16
1062;1062;Bressolles;1;84;240100610;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;33
458;1063;Brion;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;11
805;1064;Briord;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;40
766;1065;Buellas;1;84;200071751;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;18
806;1066;La Burbanche;1;84;200040350;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;2
458;1067;Ceignes;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;10
458;1068;Cerdon;1;84;200029999;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;19
917;1069;Certines;1;84;200071751;maille;8,205661716;6,433565439;10,46587383;0,662296248;515;23
1277;1071;Cessy;1;84;240100750;commune;19,02843123;14,0515516;25,7680579;0,700471547;945;133
917;1072;Ceyzériat;1;84;200071751;commune;8,211373554;6,436585476;10,47553177;0,662296248;515;104
364;1073;Ceyzérieu;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;22
418;1074;Chalamont;1;84;200069193;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;74
501;1075;Chaleins;1;84;200070118;maille;9,039551135;6,861075317;11,90971983;0,677776765;569;28
806;1076;Chaley;1;84;240100883;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;2
458;1077;Challes-la-Montagne;1;84;200029999;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;2
1375;1078;Challex;1;84;240100750;maille;16,68214561;12,56990023;22,13971291;0,792312629;491;72
364;1079;Champagne-en-Valromey;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;11
364;1080;Champdor-Corcelles;1;84;240100578;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;6
585;1081;Champfromier;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;7
364;1082;Chanay;1;84;240100891;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;4
1131;1083;Chaneins;1;84;200069193;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;12
766;1084;Chanoz-Châtenay;1;84;200070555;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;27
766;1085;La Chapelle-du-Châtelard;1;84;200069193;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;9
364;1087;Charix;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;2
1398;1088;Charnoz-sur-Ain;1;84;240100883;maille;9,168363816;7,217073701;11,64722692;0,697905323;807;6
1062;1089;Château-Gaillard;1;84;240100883;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;63
1062;1090;Châtenay;1;84;200069193;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;4
585;1091;Châtillon-en-Michaille;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;46
1062;1092;Châtillon-la-Palud;1;84;200069193;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;33
766;1093;Châtillon-sur-Chalaronne;1;84;200069193;commune;8,503707146;6,588874895;10,97502022;0,699381769;1145;105
677;1094;Chavannes-sur-Reyssouze;1;84;200071371;maille;7,479481394;6,039392664;9,262958221;0,797214348;514;5
418;1095;Nivigne et Suran;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;28
766;1096;Chaveyriat;1;84;200070555;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;33
364;1097;Chavornay;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;5
805;1098;Chazey-Bons;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;24
1398;1099;Chazey-sur-Ain;1;84;240100883;maille;9,168363816;7,217073701;11,64722692;0,697905323;807;56
805;1100;Cheignieu-la-Balme;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;3
364;1101;Chevillard;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;2
388;1102;Chevroux;1;84;200071371;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;28
1277;1103;Chevry;1;84;240100750;maille;18,6577416;13,81009536;25,20701795;0,700471547;945;48
585;1104;Chézery-Forens;1;84;240100750;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;4
1138;1105;Civrieux;1;84;200042497;maille;9,032596514;6,916207704;11,79660925;0,789727772;736;28
418;1106;Cize;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;0
805;1107;Cleyzieu;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;1
418;1108;Coligny;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;41
585;1109;Collonges;1;84;240100750;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;98
805;1110;Colomieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;2
806;1111;Conand;1;84;240100883;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;0
458;1112;Condamine;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;7
766;1113;Condeissiat;1;84;200069193;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;25
585;1114;Confort;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;7
766;1115;Confrançon;1;84;200071751;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;42
805;1116;Contrevoz;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;7
805;1117;Conzieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;11
585;1118;Corbonod;1;84;200070852;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;9
364;1121;Corlier;1;84;240100578;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;3
364;1122;Cormaranche-en-Bugey;1;84;240100578;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;8
1131;1123;Cormoranche-sur-Saône;1;84;200070555;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;21
414;1124;Cormoz;1;84;200071751;maille;7,069560971;5,341123891;9,357336273;0,672143219;1036;18
418;1125;Corveissiat;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;15
418;1127;Courmangoux;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;11
742;1128;Courtes;1;84;200071751;maille;6,738271537;5,353577331;8,481114682;0,639944194;1013;6
1062;1129;Crans;1;84;200069193;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;0
388;1130;Cras-sur-Reyssouze;1;84;200071751;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;55
805;1133;Cressin-Rochefort;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;15
388;1134;Crottet;1;84;200070555;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;32
1277;1135;Crozet;1;84;240100750;maille;18,6577416;13,81009536;25,20701795;0,700471547;945;45
1131;1136;Cruzilles-lès-Mépillat;1;84;200070555;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;9
364;1138;Culoz;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;67
742;1139;Curciat-Dongalon;1;84;200071751;maille;6,738271537;5,353577331;8,481114682;0,639944194;1013;9
388;1140;Curtafond;1;84;200071751;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;12
805;1141;Cuzieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;2
1062;1142;Dagneux;1;84;240100610;commune;10,07486844;7,743212134;13,10863918;0,753753187;650;101
1691;1143;Divonne-les-Bains;1;84;240100750;commune;22,38191474;14,37327864;34,85287664;0,848478235;544;203
388;1144;Dommartin;1;84;200071371;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;5
418;1145;Dompierre-sur-Veyle;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;25
427;1146;Dompierre-sur-Chalaronne;1;84;200069193;maille;8,075292755;6,322278071;10,31437598;0,698869429;983;15
508;1147;Domsure;1;84;200071751;maille;6,024304698;4,531345789;8,009154187;0,641289866;605;28
418;1148;Dortan;1;84;200042935;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;5
364;1149;Douvres;1;84;240100883;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;14
418;1150;Drom;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;16
418;1151;Druillat;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;17
364;1152;Échallon;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;11
1277;1153;Échenevex;1;84;240100750;maille;18,6577416;13,81009536;25,20701795;0,700471547;945;97
418;1154;Étrez;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;10
806;1155;Évosges;1;84;240100578;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;2
1062;1156;Faramans;1;84;240100883;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;14
501;1157;Fareins;1;84;200042497;maille;9,039551135;6,861075317;11,90971983;0,677776765;569;27
1375;1158;Farges;1;84;240100750;maille;16,68214561;12,56990023;22,13971291;0,792312629;491;39
388;1159;Feillens;1;84;200071371;commune;7,934664271;6,521072336;9,654684667;0,693947662;932;167
1701;1160;Ferney-Voltaire;1;84;240100750;commune;19,09498073;13,80504108;26,41196697;0,798105882;690;137
805;1162;Flaxieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;0
414;1163;Foissiat;1;84;200071751;maille;7,069560971;5,341123891;9,357336273;0,672143219;1036;33
1131;1165;Francheleins;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;18
636;1166;Frans;1;84;200042497;maille;9,87308294;7,917906031;12,31105375;0,81765202;742;57
1131;1167;Garnerans;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;14
1131;1169;Genouilleux;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;21
458;1170;Béard-Géovreissiat;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;11
458;1171;Géovreisset;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;12
1691;1173;Gex;1;84;240100750;commune;17,53672523;11,28118696;27,26102608;0,848478235;544;210
364;1174;Giron;1;84;240100891;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;0
388;1175;Gorrevod;1;84;200071371;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;22
458;1177;Grand-Corent;1;84;200071751;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;9
388;1179;Grièges;1;84;200070555;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;28
1277;1180;Grilly;1;84;240100750;maille;18,6577416;13,81009536;25,20701795;0,700471547;945;37
458;1181;Groissiat;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;17
1131;1183;Guéreins;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;24
458;1184;Hautecourt-Romanèche;1;84;200071751;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;19
806;1185;Hauteville-Lompnes;1;84;240100578;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;29
806;1186;Hostiaz;1;84;240100578;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;0
364;1187;Haut Valromey;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;8
1131;1188;Illiat;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;25
585;1189;Injoux-Génissiat;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;10
805;1190;Innimond;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;10
458;1191;Izenave;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;4
458;1192;Izernore;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;48
459;1193;Izieu;1;84;200040350;maille;8,058264927;6,438139908;10,08608613;0,744073948;1641;8
570;1194;Jassans-Riottier;1;84;200040590;maille;9,915328882;7,667311647;12,82245347;0,770636751;901;48
917;1195;Jasseron;1;84;200071751;maille;8,205661716;6,433565439;10,46587383;0,662296248;515;21
677;1196;Jayat;1;84;200071751;maille;7,479481394;6,039392664;9,262958221;0,797214348;514;16
917;1197;Journans;1;84;200071751;maille;8,205661716;6,433565439;10,46587383;0,662296248;515;10
1062;1198;Joyeux;1;84;240100883;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;38
364;1199;Jujurieux;1;84;200029999;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;77
458;1200;Labalme;1;84;200029999;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;9
400;1202;Lagnieu;1;84;240100883;commune;8,42226275;6,330198555;11,20573221;0,68595187;948;171
388;1203;Laiz;1;84;200070555;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;19
364;1204;Le Poizat-Lalleyriat;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;15
585;1205;Lancrans;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;23
364;1206;Lantenay;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;0
1138;1207;Lapeyrouse;1;84;200069193;maille;9,032596514;6,916207704;11,79660925;0,789727772;736;10
805;1208;Lavours;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;6
585;1209;Léaz;1;84;240100750;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;40
1691;1210;Lélex;1;84;240100750;maille;13,05485467;8,398306905;20,2932844;0,848478235;544;4
766;1211;Lent;1;84;200071751;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;38
742;1212;Lescheroux;1;84;200071751;maille;6,738271537;5,353577331;8,481114682;0,639944194;1013;14
1062;1213;Leyment;1;84;240100883;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;34
458;1214;Leyssard;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;0
364;1215;Lhôpital;1;84;240100891;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;0
459;1216;Lhuis;1;84;240100883;maille;8,058264927;6,438139908;10,08608613;0,744073948;1641;30
364;1218;Lochieu;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;4
805;1219;Lompnas;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;14
364;1221;Lompnieu;1;84;200040350;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;0
1398;1224;Loyettes;1;84;240100883;maille;9,168363816;7,217073701;11,64722692;0,697905323;807;63
1131;1225;Lurcy;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;10
805;1227;Magnieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;10
458;1228;Maillat;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;5
418;1229;Malafretaz;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;19
742;1230;Mantenay-Montlin;1;84;200071751;maille;6,738271537;5,353577331;8,481114682;0,639944194;1013;11
388;1231;Manziat;1;84;200071371;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;64
418;1232;Marboz;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;27
805;1233;Marchamp;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;5
805;1234;Marignieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;3
1138;1235;Marlieux;1;84;200069193;maille;9,032596514;6,916207704;11,79660925;0,789727772;736;27
388;1236;Marsonnas;1;84;200071751;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;20
364;1237;Martignat;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;9
636;1238;Massieux;1;84;200042497;maille;9,87308294;7,917906031;12,31105375;0,81765202;742;69
805;1239;Massignieu-de-Rives;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;10
458;1240;Matafelon-Granges;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;6
917;1241;Meillonnas;1;84;200071751;maille;8,205661716;6,433565439;10,46587383;0,662296248;515;35
458;1242;Mérignat;1;84;200029999;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;6
1131;1243;Messimy-sur-Saône;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;21
1398;1244;Meximieux;1;84;240100883;commune;8,949360295;7,035054248;11,38456746;0,697905323;807;154
418;1245;Bohas-Meyriat-Rignat;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;32
766;1246;Mézériat;1;84;200070555;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;49
1691;1247;Mijoux;1;84;240100750;maille;13,05485467;8,398306905;20,2932844;0,848478235;544;3
1138;1248;Mionnay;1;84;200069193;maille;9,032596514;6,916207704;11,79660925;0,789727772;736;18
1390;1249;Miribel;1;84;240100800;commune;11,09648732;8,26863228;14,89146289;0,799744403;530;154
636;1250;Misérieux;1;84;200042497;maille;9,87308294;7,917906031;12,31105375;0,81765202;742;37
1131;1252;Mogneneins;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;32
917;1254;Montagnat;1;84;200071751;maille;8,205661716;6,433565439;10,46587383;0,662296248;515;29
805;1255;Montagnieu;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;16
585;1257;Montanges;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;5
1131;1258;Montceaux;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;26
766;1259;Montcet;1;84;200071751;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;9
1062;1260;Le Montellier;1;84;240100883;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;3
1138;1261;Monthieux;1;84;200069193;maille;9,032596514;6,916207704;11,79660925;0,789727772;736;9
1138;1262;Montluel;1;84;240100610;commune;9,194185661;7,04332003;12,00187548;0,789727772;736;120
1131;1263;Montmerle-sur-Saône;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;72
766;1264;Montracol;1;84;200071751;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;22
458;1265;Montréal-la-Cluse;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;28
418;1266;Montrevel-en-Bresse;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;67
458;1267;Nurieux-Volognat;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;9
805;1268;Murs-et-Gélignieux;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;4
458;1269;Nantua;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;14
766;1272;Neuville-les-Dames;1;84;200069193;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;35
364;1273;Neuville-sur-Ain;1;84;200029999;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;64
458;1274;Les Neyrolles;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;6
1390;1275;Neyron;1;84;240100800;maille;11,05945355;8,240005672;14,84361999;0,799744403;530;30
1062;1276;Niévroz;1;84;240100610;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;32
806;1277;Nivollet-Montgriffon;1;84;240100883;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;7
806;1279;Oncieu;1;84;240100883;maille;6,552576269;4,894431339;8,772470749;0,728003593;610;0
805;1280;Ordonnaz;1;84;240100883;epci;7,191566341;5,188493847;9,96794599;0,583887277;621;1
1277;1281;Ornex;1;84;240100750;commune;18,33720825;13,4982924;24,91079587;0,700471547;945;163
364;1282;Outriaz;1;84;200042935;maille;7,441198704;5,672104712;9,76206205;0,708214655;643;0
458;1283;Oyonnax;1;84;200042935;commune;7,835006373;5,973469972;10,27666083;0,758716391;530;110
677;1284;Ozan;1;84;200071371;maille;7,479481394;6,039392664;9,262958221;0,797214348;514;15
636;1285;Parcieux;1;84;200042497;maille;9,87308294;7,917906031;12,31105375;0,81765202;742;43
805;1286;Parves et Nattages;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;4
1375;1288;Péron;1;84;240100750;maille;16,68214561;12,56990023;22,13971291;0,792312629;491;88
917;1289;Péronnas;1;84;200071751;maille;8,205661716;6,433565439;10,46587383;0,662296248;515;60
1398;1290;Pérouges;1;84;240100883;maille;9,168363816;7,217073701;11,64722692;0,697905323;807;37
388;1291;Perrex;1;84;200070555;maille;7,502677858;6,173124137;9,118587896;0,693947662;932;11
458;1293;Peyriat;1;84;200042935;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;0
805;1294;Peyrieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;12
1131;1295;Peyzieux-sur-Saône;1;84;200070118;maille;8,191701105;6,585771255;10,1892344;0,730537021;586;25
418;1296;Pirajoux;1;84;200071751;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;4
1062;1297;Pizay;1;84;240100610;maille;8,986277612;6,908752876;11,6885329;0,753753187;650;13
585;1298;Plagne;1;84;240100891;maille;9,729397173;7,139324257;13,25912172;0,853328053;699;0
1138;1299;Le Plantay;1;84;200069193;maille;9,032596514;6,916207704;11,79660925;0,789727772;736;7
766;1301;Polliat;1;84;200071751;maille;7,961274819;6,186522222;10,24515786;0,699381769;1145;43
805;1302;Pollieu;1;84;200040350;epci;7,641313772;5,523699313;10,57075573;0,583887277;621;2
458;1303;Poncin;1;84;200029999;maille;7,149631086;5,471062278;9,343199194;0,758716391;530;79
418;1304;Pont-d'Ain;1;84;200029999;maille;7,205213143;5,550245815;9,353657147;0,674735389;920;45
