id_zone;INSEE;LIBGEO;DEP;REG;EPCI;TYPPRED;loypredm2;lwr.IPm2;upr.IPm2;R2adj;NBobs_maille;NBobs_commune
2362;1001;L'Abergement-Clémenciat;1;84;200069193;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;2
2010;1002;L'Abergement-de-Varey;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;0
1456;1004;Ambérieu-en-Bugey;1;84;240100883;commune;10,07450708;7,865307059;12,90422511;0,670160882;2156;2156
2362;1005;Ambérieux-en-Dombes;1;84;200042497;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;81
2055;1006;Ambléon;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;3
2010;1007;Ambronay;1;84;240100883;commune;9,039235908;7,020316189;11,6387615;0,719598662;861;104
2010;1008;Ambutrix;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;12
2329;1009;Andert-et-Condon;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;5
2112;1010;Anglefort;1;84;200070852;maille;11,17266393;8,784753942;14,20966599;0,796999429;597;28
2673;1011;Apremont;1;84;200042935;maille;8,931484912;7,042985101;11,3263654;0,828564856;487;0
2010;1012;Aranc;1;84;240100578;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;11
2329;1013;Arandas;1;84;240100883;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
1665;1014;Arbent;1;84;200042935;commune;9,657218407;7,419209935;12,57032328;0,759627535;788;159
2055;1015;Arboys en Bugey;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;0
1920;1016;Arbigny;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;0
2560;1017;Argis;1;84;240100883;maille;7,587898836;5,650173988;10,19016563;0,637654769;810;17
2329;1019;Armix;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2345;1021;Ars-sur-Formans;1;84;200042497;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;44
2329;1022;Artemare;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;52
1920;1023;Asnières-sur-Saône;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;0
2341;1024;Attignat;1;84;200071751;commune;9,469397654;7,488389223;11,97446998;0,738779175;790;116
1683;1025;Bâgé-la-Ville;1;84;200071371;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;34
1683;1026;Bâgé-le-Châtel;1;84;200071371;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;93
2618;1027;Balan;1;84;240100610;maille;12,09755502;9,686133227;15,10931494;0,75768784;845;42
2362;1028;Baneins;1;84;200069193;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;8
1785;1029;Beaupont;1;84;200071751;epci;7,630536274;5,961964682;9,766090028;0,747677581;1668;8
2262;1030;Beauregard;1;84;200042497;commune;9,100848778;7,274265274;11,38609129;0,781081536;490;106
2211;1031;Bellignat;1;84;200042935;commune;8,404109042;6,948630336;10,16445621;0,81693659;483;469
2618;1032;Béligneux;1;84;240100610;commune;12,09242096;9,684041994;15,09975326;0,75768784;845;188
384;1033;Bellegarde-sur-Valserine;1;84;240100891;commune;11,84552944;9,63060107;14,56986607;0,797934115;2351;2351
804;1034;Belley;1;84;200040350;commune;9,693040132;7,672879933;12,24507979;0,741878599;734;734
1665;1035;Belleydoux;1;84;200042935;maille;7,731821755;5,926937435;10,08633351;0,759627535;788;9
2329;1036;Belmont-Luthézieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;5
2329;1037;Bénonces;1;84;240100883;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;5
2341;1038;Bény;1;84;200071751;maille;9,026142078;7,136885571;11,41551731;0,738779175;790;23
2112;1039;Béon;1;84;200040350;maille;11,17266393;8,784753942;14,20966599;0,796999429;597;12
1920;1040;Béréziat;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;13
2329;1041;Bettant;1;84;240100883;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;23
2328;1042;Bey;1;84;200070555;maille;8,89283382;6,990386987;11,3130351;0,724772396;1210;0
1907;1043;Beynost;1;84;240100800;commune;12,17381472;9,560375674;15,50166751;0,718451531;659;202
2084;1044;Billiat;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;44
2345;1045;Birieux;1;84;200069193;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;9
1683;1046;Biziat;1;84;200070555;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;10
2010;1047;Blyes;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;9
1907;1049;La Boisse;1;84;240100610;commune;11,66263876;9,16435573;14,84197547;0,718451531;659;113
1920;1050;Boissey;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;6
1785;1051;Bolozon;1;84;200042935;maille;7,549618934;5,899042169;9,662034007;0,747677581;1668;0
2362;1052;Bouligneux;1;84;200069193;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;3
1095;1053;Bourg-en-Bresse;1;84;200071751;commune;9,804855407;7,580523373;12,68186705;0,759527731;7926;7926
2345;1054;Bourg-Saint-Christophe;1;84;240100883;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;21
2010;1056;Boyeux-Saint-Jérôme;1;84;200029999;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;2
1920;1057;Boz;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;6
2055;1058;Brégnier-Cordon;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;20
2084;1059;Brénaz;1;84;200040350;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;0
2084;1060;Brénod;1;84;200042935;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;23
2329;1061;Brens;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;14
2345;1062;Bressolles;1;84;240100610;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;5
2010;1063;Brion;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;15
1925;1064;Briord;1;84;240100883;maille;8,913989437;7,024343217;11,31197683;0,721599958;962;12
1683;1065;Buellas;1;84;200071751;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;28
2329;1066;La Burbanche;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2010;1067;Ceignes;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;0
2010;1068;Cerdon;1;84;200029999;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;37
2347;1069;Certines;1;84;200071751;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;44
806;1071;Cessy;1;84;240100750;commune;18,97388884;14,63665494;24,59636161;0,82587329;523;523
2347;1072;Ceyzériat;1;84;200071751;commune;8,79724444;6,724221931;11,5093628;0,686975884;534;176
2329;1073;Ceyzérieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;8
2350;1074;Chalamont;1;84;200069193;commune;9,577749545;7,59167211;12,08340995;0,761194655;844;268
2362;1075;Chaleins;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;45
2010;1076;Chaley;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;0
2010;1077;Challes-la-Montagne;1;84;200029999;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;10
2643;1078;Challex;1;84;240100750;commune;19,61771783;14,87709152;25,8689578;0,843293565;736;127
2084;1079;Champagne-en-Valromey;1;84;200040350;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;21
2010;1080;Champdor-Corcelles;1;84;240100578;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;17
2084;1081;Champfromier;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;45
2084;1082;Chanay;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;30
2362;1083;Chaneins;1;84;200069193;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;35
1683;1084;Chanoz-Châtenay;1;84;200070555;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;11
2362;1085;La Chapelle-du-Châtelard;1;84;200069193;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;0
2084;1087;Charix;1;84;200042935;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;6
2010;1088;Charnoz-sur-Ain;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;8
2010;1089;Château-Gaillard;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;26
1683;1090;Châtenay;1;84;200069193;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;4
2084;1091;Châtillon-en-Michaille;1;84;240100891;commune;11,10170018;8,195524504;15,03842088;0,761164555;764;143
2010;1092;Châtillon-la-Palud;1;84;200069193;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;28
1344;1093;Châtillon-sur-Chalaronne;1;84;200069193;commune;9,695160951;7,769904686;12,09746447;0,795297247;989;646
1920;1094;Chavannes-sur-Reyssouze;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;7
1785;1095;Nivigne et Suran;1;84;200071751;epci;7,630536274;5,961964682;9,766090028;0,747677581;1668;67
1683;1096;Chaveyriat;1;84;200070555;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;10
2329;1097;Chavornay;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2329;1098;Chazey-Bons;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;14
2010;1099;Chazey-sur-Ain;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;51
2329;1100;Cheignieu-la-Balme;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;5
2010;1101;Chevillard;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;6
1683;1102;Chevroux;1;84;200071371;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;5
2383;1103;Chevry;1;84;240100750;commune;17,58543236;12,61469177;24,51486228;0,864015655;734;274
2084;1104;Chézery-Forens;1;84;240100750;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;13
2345;1105;Civrieux;1;84;200042497;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;42
1785;1106;Cize;1;84;200071751;epci;7,630536274;5,961964682;9,766090028;0,747677581;1668;1
2329;1107;Cleyzieu;1;84;240100883;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2317;1108;Coligny;1;84;200071751;commune;7,682026558;6,246490514;9,447470048;0,746383112;544;119
2456;1109;Collonges;1;84;240100750;commune;16,53303561;13,13302739;20,81327164;0,754811835;640;208
2055;1110;Colomieu;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;0
2329;1111;Conand;1;84;240100883;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2010;1112;Condamine;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;21
1683;1113;Condeissiat;1;84;200069193;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;19
2084;1114;Confort;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;18
2341;1115;Confrançon;1;84;200071751;maille;9,026142078;7,136885571;11,41551731;0,738779175;790;91
2329;1116;Contrevoz;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;10
2055;1117;Conzieu;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;0
2084;1118;Corbonod;1;84;200070852;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;44
2010;1121;Corlier;1;84;240100578;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;3
2329;1122;Cormaranche-en-Bugey;1;84;240100578;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;14
2328;1123;Cormoranche-sur-Saône;1;84;200070555;maille;8,89283382;6,990386987;11,3130351;0,724772396;1210;6
1920;1124;Cormoz;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;14
1785;1125;Corveissiat;1;84;200071751;epci;7,630536274;5,961964682;9,766090028;0,747677581;1668;16
2317;1127;Courmangoux;1;84;200071751;maille;7,782304377;6,326050776;9,5737868;0,746383112;544;11
1920;1128;Courtes;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;1
2010;1129;Crans;1;84;200069193;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;0
1920;1130;Cras-sur-Reyssouze;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;37
2329;1133;Cressin-Rochefort;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;3
2328;1134;Crottet;1;84;200070555;maille;8,89283382;6,990386987;11,3130351;0,724772396;1210;42
2383;1135;Crozet;1;84;240100750;commune;17,38266076;12,40672345;24,35428633;0,864015655;734;115
2328;1136;Cruzilles-lès-Mépillat;1;84;200070555;maille;8,89283382;6,990386987;11,3130351;0,724772396;1210;12
2112;1138;Culoz;1;84;200040350;commune;9,787984262;7,69407597;12,45174031;0,796999429;597;239
1785;1139;Curciat-Dongalon;1;84;200071751;epci;7,630536274;5,961964682;9,766090028;0,747677581;1668;25
1920;1140;Curtafond;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;5
2329;1141;Cuzieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2345;1142;Dagneux;1;84;240100610;commune;12,35189039;9,688449971;15,7475341;0,725937756;1036;216
696;1143;Divonne-les-Bains;1;84;240100750;commune;22,02686351;16,0571894;30,21591787;0,861645941;2230;2053
1920;1144;Dommartin;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;14
1683;1145;Dompierre-sur-Veyle;1;84;200071751;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;39
2362;1146;Dompierre-sur-Chalaronne;1;84;200069193;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;13
2317;1147;Domsure;1;84;200071751;maille;7,782304377;6,326050776;9,5737868;0,746383112;544;11
1665;1148;Dortan;1;84;200042935;maille;7,731821755;5,926937435;10,08633351;0,759627535;788;29
2010;1149;Douvres;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;39
2476;1150;Drom;1;84;200071751;maille;7,826961629;6,199267981;9,882026158;0,744633666;714;2
2347;1151;Druillat;1;84;200071751;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;26
2084;1152;Échallon;1;84;200042935;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;10
2625;1153;Échenevex;1;84;240100750;commune;19,3328037;14,55973263;25,67061555;0,794032823;825;125
1920;1154;Étrez;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;14
2010;1155;Évosges;1;84;240100578;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;0
2345;1156;Faramans;1;84;240100883;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;2
2083;1157;Fareins;1;84;200042497;maille;8,307128048;6,500183107;10,61637423;0,832826722;930;89
2643;1158;Farges;1;84;240100750;maille;17,41648246;13,34082945;22,7372565;0,843293565;736;88
2161;1159;Feillens;1;84;200071371;commune;8,894957326;7,073320835;11,18573124;0,80363587;613;142
411;1160;Ferney-Voltaire;1;84;240100750;commune;20,65595086;15,2562806;27,96673168;0,820309844;2726;2726
2329;1162;Flaxieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
1920;1163;Foissiat;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;52
2362;1165;Francheleins;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;20
2262;1166;Frans;1;84;200042497;maille;10,22721199;8,176463101;12,79231176;0,781081536;490;48
2328;1167;Garnerans;1;84;200070118;maille;8,89283382;6,990386987;11,3130351;0,724772396;1210;8
2362;1169;Genouilleux;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;18
2673;1170;Béard-Géovreissiat;1;84;200042935;maille;8,931484912;7,042985101;11,3263654;0,828564856;487;0
2211;1171;Géovreisset;1;84;200042935;maille;8,173938781;6,636393216;10,06770892;0,81693659;483;14
84;1173;Gex;1;84;240100750;commune;17,88566142;13,824003;23,14068396;0,822239183;3517;3517
2084;1174;Giron;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;6
1683;1175;Gorrevod;1;84;200071371;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;13
2476;1177;Grand-Corent;1;84;200071751;maille;7,826961629;6,199267981;9,882026158;0,744633666;714;6
2328;1179;Grièges;1;84;200070555;maille;8,89283382;6,990386987;11,3130351;0,724772396;1210;47
696;1180;Grilly;1;84;240100750;maille;19,284233;14,02522988;26,51519053;0,861645941;2230;80
2673;1181;Groissiat;1;84;200042935;maille;8,931484912;7,042985101;11,3263654;0,828564856;487;12
2362;1183;Guéreins;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;17
2476;1184;Hautecourt-Romanèche;1;84;200071751;maille;7,826961629;6,199267981;9,882026158;0,744633666;714;13
2560;1185;Hauteville-Lompnes;1;84;240100578;commune;7,99637798;5,943790059;10,75779261;0,637654769;810;430
2329;1186;Hostiaz;1;84;240100578;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2084;1187;Haut Valromey;1;84;200040350;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;12
2362;1188;Illiat;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;13
2084;1189;Injoux-Génissiat;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;29
2329;1190;Innimond;1;84;240100883;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2010;1191;Izenave;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;7
2673;1192;Izernore;1;84;200042935;maille;8,931484912;7,042985101;11,3263654;0,828564856;487;63
2055;1193;Izieu;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;0
2262;1194;Jassans-Riottier;1;84;200040590;commune;10,98429404;8,779453492;13,74285036;0,781081536;490;336
2347;1195;Jasseron;1;84;200071751;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;51
1920;1196;Jayat;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;17
2347;1197;Journans;1;84;200071751;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;10
2345;1198;Joyeux;1;84;240100883;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;0
2476;1199;Jujurieux;1;84;200029999;commune;8,227088529;6,519271791;10,38229235;0,744633666;714;184
2010;1200;Labalme;1;84;200029999;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;13
1232;1202;Lagnieu;1;84;240100883;commune;9,941381218;7,2953145;13,5471967;0,641477491;852;852
2328;1203;Laiz;1;84;200070555;maille;8,89283382;6,990386987;11,3130351;0,724772396;1210;19
2084;1204;Le Poizat-Lalleyriat;1;84;200042935;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;15
2456;1205;Lancrans;1;84;240100891;maille;13,24010291;10,49964567;16,69583248;0,754811835;640;56
2010;1206;Lantenay;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;2
2345;1207;Lapeyrouse;1;84;200069193;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;2
2329;1208;Lavours;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2456;1209;Léaz;1;84;240100750;maille;13,24010291;10,49964567;16,69583248;0,754811835;640;15
2383;1210;Lélex;1;84;240100750;maille;13,11861757;9,371971802;18,36306497;0,864015655;734;34
2541;1211;Lent;1;84;200071751;maille;9,607882602;7,714249236;11,96635023;0,814429455;680;79
1920;1212;Lescheroux;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;16
2010;1213;Leyment;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;31
2010;1214;Leyssard;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;9
2084;1215;Lhôpital;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;0
2055;1216;Lhuis;1;84;240100883;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;20
2329;1218;Lochieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2055;1219;Lompnas;1;84;240100883;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;2
2329;1221;Lompnieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;11
2068;1224;Loyettes;1;84;240100883;commune;10,59461446;8,167576042;13,74286018;0,661906399;511;294
2362;1225;Lurcy;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;0
2329;1227;Magnieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2010;1228;Maillat;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;41
1920;1229;Malafretaz;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;25
1920;1230;Mantenay-Montlin;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;0
1920;1231;Manziat;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;76
2317;1232;Marboz;1;84;200071751;maille;7,782304377;6,326050776;9,5737868;0,746383112;544;76
2055;1233;Marchamp;1;84;240100883;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;2
2329;1234;Marignieu;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;2
2350;1235;Marlieux;1;84;200069193;maille;9,613357142;7,61938215;12,12915086;0,761194655;844;96
1920;1236;Marsonnas;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;9
2673;1237;Martignat;1;84;200042935;maille;8,931484912;7,042985101;11,3263654;0,828564856;487;30
2345;1238;Massieux;1;84;200042497;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;26
2329;1239;Massignieu-de-Rives;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2673;1240;Matafelon-Granges;1;84;200042935;maille;8,931484912;7,042985101;11,3263654;0,828564856;487;19
2347;1241;Meillonnas;1;84;200071751;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;29
2476;1242;Mérignat;1;84;200029999;maille;7,826961629;6,199267981;9,882026158;0,744633666;714;4
2362;1243;Messimy-sur-Saône;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;17
395;1244;Meximieux;1;84;240100883;commune;11,10986044;8,739107534;14,12375331;0,719332837;867;867
2347;1245;Bohas-Meyriat-Rignat;1;84;200071751;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;24
1683;1246;Mézériat;1;84;200070555;commune;8,319767664;6,439870763;10,74843526;0,720736684;688;133
2383;1247;Mijoux;1;84;240100750;maille;13,11861757;9,371971802;18,36306497;0,864015655;734;46
2695;1248;Mionnay;1;84;200069193;maille;12,87028395;11,06210785;14,97401864;0,879040368;487;75
608;1249;Miribel;1;84;240100800;commune;11,8396681;9,390437128;14,92771196;0,802754301;1250;898
2345;1250;Misérieux;1;84;200042497;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;28
2362;1252;Mogneneins;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;5
2347;1254;Montagnat;1;84;200071751;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;16
1925;1255;Montagnieu;1;84;240100883;maille;8,913989437;7,024343217;11,31197683;0,721599958;962;7
2084;1257;Montanges;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;8
2362;1258;Montceaux;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;7
1683;1259;Montcet;1;84;200071751;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;7
2345;1260;Le Montellier;1;84;240100883;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;3
2345;1261;Monthieux;1;84;200069193;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;12
2;1262;Montluel;1;84;240100610;commune;11,49428131;9,332244513;14,15720545;0,850808687;984;984
2149;1263;Montmerle-sur-Saône;1;84;200070118;commune;9,654444436;7,846976662;11,87824322;0,795075066;1206;284
1683;1264;Montracol;1;84;200071751;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;16
2673;1265;Montréal-la-Cluse;1;84;200042935;commune;8,9680662;7,073951636;11,36934708;0,828564856;487;295
1920;1266;Montrevel-en-Bresse;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;256
2010;1267;Nurieux-Volognat;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;31
2055;1268;Murs-et-Gélignieux;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;0
663;1269;Nantua;1;84;200042935;commune;7,864766322;5,877042501;10,52477488;0,781079873;760;760
1344;1272;Neuville-les-Dames;1;84;200069193;commune;8,455710975;6,753333443;10,58722314;0,795297247;989;103
2347;1273;Neuville-sur-Ain;1;84;200029999;maille;8,20294543;6,274551686;10,72400342;0,686975884;534;50
2084;1274;Les Neyrolles;1;84;200042935;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;50
608;1275;Neyron;1;84;240100800;commune;11,9257825;9,45178033;15,04735439;0,802754301;1250;116
1907;1276;Niévroz;1;84;240100610;maille;11,92069054;9,367240173;15,17019531;0,718451531;659;13
2560;1277;Nivollet-Montgriffon;1;84;240100883;maille;7,587898836;5,650173988;10,19016563;0,637654769;810;2
2010;1279;Oncieu;1;84;240100883;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;0
2329;1280;Ordonnaz;1;84;240100883;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;0
2625;1281;Ornex;1;84;240100750;commune;20,69333355;15,6075798;27,43628795;0,794032823;825;465
2010;1282;Outriaz;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;2
380;1283;Oyonnax;1;84;200042935;commune;9,231873832;6,900456571;12,35099353;0,758609259;1837;1837
1920;1284;Ozan;1;84;200071371;epci;8,609190063;6,502321926;11,39872101;0,660390564;1106;14
2345;1285;Parcieux;1;84;200042497;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;65
2329;1286;Parves et Nattages;1;84;200040350;maille;8,899090638;6,738875339;11,75178501;0,727020971;655;3
2643;1288;Péron;1;84;240100750;commune;17,33121662;13,26473458;22,64433319;0,843293565;736;347
2541;1289;Péronnas;1;84;200071751;commune;10,19846557;8,195570097;12,6908438;0,814429455;680;362
2618;1290;Pérouges;1;84;240100883;maille;12,09755502;9,686133227;15,10931494;0,75768784;845;37
1683;1291;Perrex;1;84;200070555;maille;8,476782424;6,60874808;10,87283694;0,720736684;688;23
2010;1293;Peyriat;1;84;200042935;maille;8,63555202;6,72107751;11,09535764;0,719598662;861;2
2055;1294;Peyrieu;1;84;200040350;maille;8,96695486;7,101593346;11,3222872;0,752823051;842;15
2362;1295;Peyzieux-sur-Saône;1;84;200070118;maille;9,372335348;7,409663525;11,85487972;0,774249278;701;13
1920;1296;Pirajoux;1;84;200071751;epci;8,935439483;6,75482918;11,81999968;0,660390564;1106;4
2345;1297;Pizay;1;84;240100610;maille;11,2670645;8,83474196;14,36903793;0,725937756;1036;6
2084;1298;Plagne;1;84;240100891;maille;8,585799582;6,342409501;11,62270497;0,761164555;764;6
2350;1299;Le Plantay;1;84;200069193;maille;9,613357142;7,61938215;12,12915086;0,761194655;844;3
